id_trabajador,estado,antiguedad,curso,curso_id
205,Ciudad de México,21.0,Depuración del padrón electoral,59
717,Ciudad de México,20.0,Depuración del padrón electoral,59
89,Tamaulipas,19.0,Depuración del padrón electoral,59
709,Ciudad de México,18.0,Depuración del padrón electoral,59
1650,Ciudad de México,18.0,Depuración del padrón electoral,59
1840,San Luis Potosí,17.0,Depuración del padrón electoral,60
2158,Ciudad de México,17.0,Depuración del padrón electoral,60
686,Michoacán,17.0,Depuración del padrón electoral,60
1455,Ciudad de México,15.0,Depuración del padrón electoral,60
610,Tlaxcala,14.0,Depuración del padrón electoral,60
1854,Tamaulipas,14.0,Depuración del padrón electoral,60
463,México,13.0,Depuración del padrón electoral,60
1294,Puebla,13.0,Depuración del padrón electoral,60
2135,Ciudad de México,13.0,Depuración del padrón electoral,60
157,Jalisco,13.0,Depuración del padrón electoral,60
403,Tlaxcala,13.0,Depuración del padrón electoral,60
1752,Morelos,11.0,Depuración del padrón electoral,60
181,Oaxaca,10.0,Depuración del padrón electoral,60
730,Ciudad de México,10.0,Depuración del padrón electoral,60
2098,Ciudad de México,10.0,Depuración del padrón electoral,60
1252,Michoacán,10.0,Depuración del padrón electoral,60
160,Ciudad de México,10.0,Depuración del padrón electoral,60
1484,Puebla,10.0,Depuración del padrón electoral,60
1807,Durango,10.0,Depuración del padrón electoral,60
1782,Ciudad de México,9.0,Depuración del padrón electoral,60
277,Jalisco,8.0,Fiscalización a los sujetos obligados,61
1408,Ciudad de México,8.0,Fiscalización a los sujetos obligados,61
57,Chiapas,7.0,Fiscalización a los sujetos obligados,61
947,Michoacán,7.0,Fiscalización a los sujetos obligados,61
1098,Sonora,7.0,Fiscalización a los sujetos obligados,61
1255,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
1996,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
13,Guanajuato,7.0,Fiscalización a los sujetos obligados,61
950,San Luis Potosí,7.0,Fiscalización a los sujetos obligados,61
1102,Guerrero,7.0,Fiscalización a los sujetos obligados,61
1492,Michoacán,7.0,Fiscalización a los sujetos obligados,61
1930,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
394,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
547,Querétaro,7.0,Fiscalización a los sujetos obligados,61
1457,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
1728,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
1985,Ciudad de México,7.0,Fiscalización a los sujetos obligados,61
74,Yucatán,6.0,Fiscalización a los sujetos obligados,61
1834,Querétaro,6.0,Fiscalización a los sujetos obligados,61
1959,Sinaloa,6.0,Fiscalización a los sujetos obligados,61
659,Coahuila,6.0,Fiscalización a los sujetos obligados,62
1445,Jalisco,6.0,Fiscalización a los sujetos obligados,62
1449,Durango,6.0,Fiscalización a los sujetos obligados,62
1522,Ciudad de México,6.0,Fiscalización a los sujetos obligados,62
1966,Colima,6.0,Fiscalización a los sujetos obligados,62
334,Ciudad de México,6.0,Fiscalización a los sujetos obligados,62
1584,San Luis Potosí,6.0,Fiscalización a los sujetos obligados,62
237,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
806,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
1080,Nayarit,5.0,Fiscalización a los sujetos obligados,62
1476,México,5.0,Fiscalización a los sujetos obligados,62
1527,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
1963,Colima,5.0,Fiscalización a los sujetos obligados,62
46,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
599,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
723,Tabasco,5.0,Fiscalización a los sujetos obligados,62
960,Campeche,5.0,Fiscalización a los sujetos obligados,62
1172,Guerrero,5.0,Fiscalización a los sujetos obligados,62
1553,Ciudad de México,5.0,Fiscalización a los sujetos obligados,62
1411,Sonora,5.0,Fiscalización a los sujetos obligados,62
1454,Ciudad de México,5.0,Fiscalización a los sujetos obligados,63
1487,Ciudad de México,5.0,Fiscalización a los sujetos obligados,63
1978,Ciudad de México,4.5,Fiscalización a los sujetos obligados,63
174,Oaxaca,4.0,Fiscalización a los sujetos obligados,63
540,Veracruz,4.0,Fiscalización a los sujetos obligados,63
696,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
1905,Coahuila,4.0,Fiscalización a los sujetos obligados,63
32,Tlaxcala,4.0,Fiscalización a los sujetos obligados,63
1250,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
1443,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
1530,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
1866,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
69,Tlaxcala,4.0,Fiscalización a los sujetos obligados,63
141,Ciudad de México,4.0,Fiscalización a los sujetos obligados,63
937,Oaxaca,4.0,Fiscalización a los sujetos obligados,63
1646,Ciudad de México,3.0,Fiscalización a los sujetos obligados,63
314,México,2.0,Fiscalización a los sujetos obligados,63
1895,Ciudad de México,1.5,Fiscalización a los sujetos obligados,63
2034,Ciudad de México,1.5,Fiscalización a los sujetos obligados,63
684,Ciudad de México,1.0,Fiscalización a los sujetos obligados,63
1392,Yucatán,1.0,Fiscalización a los sujetos obligados,64
1822,Querétaro,1.0,Fiscalización a los sujetos obligados,64
2011,Sinaloa,1.0,Fiscalización a los sujetos obligados,64
10,Puebla,1.0,Fiscalización a los sujetos obligados,64
48,Morelos,1.0,Fiscalización a los sujetos obligados,64
173,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1055,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1060,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1273,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1656,México,1.0,Fiscalización a los sujetos obligados,64
1664,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1764,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1790,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1919,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
2180,Campeche,1.0,Fiscalización a los sujetos obligados,64
244,Baja California,1.0,Fiscalización a los sujetos obligados,64
487,Chiapas,1.0,Fiscalización a los sujetos obligados,64
670,Jalisco,1.0,Fiscalización a los sujetos obligados,64
705,Quintana Roo,1.0,Fiscalización a los sujetos obligados,64
1003,Ciudad de México,1.0,Fiscalización a los sujetos obligados,64
1057,Ciudad de México,1.0,Fiscalización a los sujetos obligados,65
1242,Ciudad de México,1.0,Fiscalización a los sujetos obligados,65
1610,Ciudad de México,1.0,Fiscalización a los sujetos obligados,65
1643,Ciudad de México,1.0,Fiscalización a los sujetos obligados,65
1205,Nuevo León,39.0,Fiscalización a los sujetos obligados,65
1495,Ciudad de México,33.0,Fiscalización a los sujetos obligados,65
745,Veracruz,33.0,Fiscalización a los sujetos obligados,65
849,Aguascalientes,32.0,Fiscalización a los sujetos obligados,65
1756,Ciudad de México,32.0,Fiscalización a los sujetos obligados,65
1931,Quintana Roo,32.0,Fiscalización a los sujetos obligados,65
2163,Ciudad de México,32.0,Fiscalización a los sujetos obligados,65
318,Guanajuato,32.0,Fiscalización a los sujetos obligados,65
1737,Chiapas,32.0,Fiscalización a los sujetos obligados,65
362,Michoacán,31.0,Fiscalización a los sujetos obligados,65
516,Guanajuato,31.0,Fiscalización a los sujetos obligados,65
1045,Ciudad de México,31.0,Fiscalización a los sujetos obligados,65
2175,Ciudad de México,31.0,Fiscalización a los sujetos obligados,65
106,Nuevo León,31.0,Fiscalización a los sujetos obligados,65
829,México,31.0,Fiscalización a los sujetos obligados,65
885,Jalisco,31.0,Fiscalización a los sujetos obligados,65
1227,Ciudad de México,31.0,Fiscalización a los sujetos obligados,66
1358,México,31.0,Fiscalización a los sujetos obligados,66
1362,Coahuila,31.0,Fiscalización a los sujetos obligados,66
1714,Guanajuato,31.0,Fiscalización a los sujetos obligados,66
655,México,31.0,Fiscalización a los sujetos obligados,66
847,México,31.0,Fiscalización a los sujetos obligados,66
254,México,30.0,Fiscalización a los sujetos obligados,66
2078,Ciudad de México,30.0,Fiscalización a los sujetos obligados,66
440,Nuevo León,30.0,Fiscalización a los sujetos obligados,66
747,México,30.0,Fiscalización a los sujetos obligados,66
1623,Tamaulipas,30.0,Fiscalización a los sujetos obligados,66
721,México,29.0,Fiscalización a los sujetos obligados,66
1378,Nayarit,29.0,Fiscalización a los sujetos obligados,66
1099,Ciudad de México,29.0,Fiscalización a los sujetos obligados,66
1694,Veracruz,29.0,Fiscalización a los sujetos obligados,66
507,Michoacán,29.0,Fiscalización a los sujetos obligados,66
757,México,29.0,Fiscalización a los sujetos obligados,66
1533,Michoacán,29.0,Fiscalización a los sujetos obligados,66
1862,Jalisco,29.0,Fiscalización a los sujetos obligados,66
1673,Puebla,28.0,Fiscalización a los sujetos obligados,66
2131,Querétaro,28.0,Impartición de capacitación,67
2079,Morelos,28.0,Impartición de capacitación,67
1891,Sonora,27.0,Impartición de capacitación,67
731,Querétaro,26.0,Impartición de capacitación,67
1031,Hidalgo,26.0,Impartición de capacitación,67
1839,Durango,26.0,Impartición de capacitación,67
2037,Hidalgo,26.0,Impartición de capacitación,67
1511,Veracruz,26.0,Impartición de capacitación,67
1576,Veracruz,26.0,Impartición de capacitación,67
308,Jalisco,25.0,Impartición de capacitación,67
1036,Chiapas,25.0,Impartición de capacitación,67
1167,Veracruz,25.0,Impartición de capacitación,67
1595,Sonora,25.0,Impartición de capacitación,67
1620,Puebla,24.0,Impartición de capacitación,67
113,Veracruz,22.0,Impartición de capacitación,67
294,Ciudad de México,22.0,Impartición de capacitación,67
500,México,22.0,Impartición de capacitación,67
624,Querétaro,22.0,Impartición de capacitación,67
1043,Ciudad de México,22.0,Impartición de capacitación,67
1647,México,21.0,Impartición de capacitación,67
2140,Guerrero,21.0,Impartición de capacitación,68
91,México,20.0,Impartición de capacitación,68
1361,México,20.0,Impartición de capacitación,68
2035,Puebla,20.0,Impartición de capacitación,68
1086,Quintana Roo,19.0,Impartición de capacitación,68
351,México,19.0,Impartición de capacitación,68
691,Veracruz,19.0,Impartición de capacitación,68
877,México,19.0,Impartición de capacitación,68
1363,Sinaloa,19.0,Impartición de capacitación,68
1960,Guerrero,18.0,Impartición de capacitación,68
1617,Ciudad de México,17.0,Impartición de capacitación,68
1853,Jalisco,17.0,Impartición de capacitación,68
180,Hidalgo,17.0,Impartición de capacitación,68
1677,Puebla,16.0,Impartición de capacitación,68
1565,Baja California,16.0,Impartición de capacitación,68
1672,Chiapas,16.0,Impartición de capacitación,68
517,Puebla,15.0,Impartición de capacitación,68
293,Nayarit,14.0,Impartición de capacitación,68
410,Tamaulipas,13.0,Impartición de capacitación,68
431,Coahuila,13.0,Impartición de capacitación,68
619,Chihuahua,13.0,Impartición de capacitación,69
1687,Sonora,13.0,Impartición de capacitación,69
1417,Querétaro,13.0,Impartición de capacitación,69
297,México,13.0,Impartición de capacitación,69
1566,Quintana Roo,13.0,Impartición de capacitación,69
1615,Querétaro,13.0,Impartición de capacitación,69
435,Veracruz,12.0,Impartición de capacitación,69
131,San Luis Potosí,11.0,Impartición de capacitación,69
391,México,11.0,Impartición de capacitación,69
533,Yucatán,11.0,Impartición de capacitación,69
796,Chiapas,11.0,Impartición de capacitación,69
356,Coahuila,11.0,Impartición de capacitación,69
1410,Nayarit,11.0,Impartición de capacitación,69
426,Ciudad de México,10.0,Impartición de capacitación,69
1575,Ciudad de México,10.0,Impartición de capacitación,69
2170,Tabasco,10.0,Impartición de capacitación,69
